# 1D Sod shock tube solution
# scheme = hybrid
# nsteps = 218
# time =     0.2500000000
x,rho,u,p,E
    0.09500000,  1.0000000000E+00,  1.4978491554E-13,  1.0000000000E+00,  2.5000000000E+00
    0.10000000,  1.0000000000E+00,  2.0268356808E-13,  1.0000000000E+00,  2.5000000000E+00
    0.10500000,  1.0000000000E+00,  2.6590149367E-13,  1.0000000000E+00,  2.5000000000E+00
    0.11000000,  1.0000000000E+00,  4.1550693145E-13,  1.0000000000E+00,  2.5000000000E+00
    0.11500000,  1.0000000000E+00,  1.1457122960E-12,  1.0000000000E+00,  2.5000000000E+00
    0.12000000,  1.0000000000E+00,  4.5180718930E-12,  9.9999999999E-01,  2.5000000000E+00
    0.12500000,  9.9999999998E-01,  1.7909139580E-11,  9.9999999998E-01,  2.4999999999E+00
    0.13000000,  9.9999999994E-01,  6.9230892549E-11,  9.9999999992E-01,  2.4999999998E+00
    0.13500000,  9.9999999978E-01,  2.6021044349E-10,  9.9999999969E-01,  2.4999999992E+00
    0.14000000,  9.9999999919E-01,  9.5609291116E-10,  9.9999999887E-01,  2.4999999972E+00
    0.14500000,  9.9999999709E-01,  3.4378940402E-09,  9.9999999593E-01,  2.4999999898E+00
    0.15000000,  9.9999998977E-01,  1.2100229852E-08,  9.9999998568E-01,  2.4999999642E+00
    0.15500000,  9.9999996477E-01,  4.1679568088E-08,  9.9999995068E-01,  2.4999998767E+00
    0.16000000,  9.9999988129E-01,  1.4045494051E-07,  9.9999983381E-01,  2.4999995845E+00
    0.16500000,  9.9999960879E-01,  4.6288727385E-07,  9.9999945230E-01,  2.4999986308E+00
    0.17000000,  9.9999873957E-01,  1.4913578757E-06,  9.9999823540E-01,  2.4999955885E+00
    0.17500000,  9.9999603136E-01,  4.6957536328E-06,  9.9999444392E-01,  2.4999861098E+00
    0.18000000,  9.9998779170E-01,  1.4445071875E-05,  9.9998290848E-01,  2.4999572713E+00
    0.18500000,  9.9996331537E-01,  4.3406055087E-05,  9.9994864234E-01,  2.4998716068E+00
    0.19000000,  9.9989231621E-01,  1.2741542949E-04,  9.9984924933E-01,  2.4996231314E+00
    0.19500000,  9.9969106719E-01,  3.6555538468E-04,  9.9956754577E-01,  2.4989189312E+00
    0.20000000,  9.9913263559E-01,  1.0264642981E-03,  9.9878607723E-01,  2.4969657194E+00
    0.20500000,  9.9760958834E-01,  2.8299238486E-03,  9.9665620068E-01,  2.4916444964E+00
    0.21000000,  9.9349282042E-01,  7.7128954843E-03,  9.9090819788E-01,  2.4773000455E+00
    0.21500000,  9.8224960089E-01,  2.1135213164E-02,  9.7524864955E-01,  2.4383410080E+00
    0.22000000,  9.5740011706E-01,  5.1280429591E-02,  9.4085404792E-01,  2.3533939489E+00
    0.22500000,  9.3030083062E-01,  8.4967711546E-02,  9.0370174314E-01,  2.2626125169E+00
    0.23000000,  9.0982895092E-01,  1.1092405957E-01,  8.7593322898E-01,  2.1954304070E+00
    0.23500000,  8.9373510602E-01,  1.3164443195E-01,  8.5428892095E-01,  2.1434666317E+00
    0.24000000,  8.7985580169E-01,  1.4975068187E-01,  8.3574998944E-01,  2.0992404741E+00
    0.24500000,  8.6706399761E-01,  1.6664088134E-01,  8.1876772478E-01,  2.0589581415E+00
    0.25000000,  8.5482503013E-01,  1.8298756306E-01,  8.0261385570E-01,  2.0208463115E+00
    0.25500000,  8.4290217692E-01,  1.9909220861E-01,  7.8696668100E-01,  1.9841220575E+00
    0.26000000,  8.3119894118E-01,  2.1507776679E-01,  7.7169429416E-01,  1.9484607210E+00
    0.26500000,  8.1967902052E-01,  2.3098906501E-01,  7.5674556661E-01,  1.9137312922E+00
    0.27000000,  8.0832901215E-01,  2.4684100627E-01,  7.4209989578E-01,  1.8798756778E+00
    0.27500000,  7.9714286430E-01,  2.6263873781E-01,  7.2774649032E-01,  1.8468593271E+00
    0.28000000,  7.8611640201E-01,  2.7838494603E-01,  7.1367713840E-01,  1.8146541405E+00
    0.28500000,  7.7524579070E-01,  2.9408199359E-01,  6.9988420065E-01,  1.7832337650E+00
    0.29000000,  7.6452725089E-01,  3.0973228499E-01,  6.8636023750E-01,  1.7525727062E+00
    0.29500000,  7.5395709913E-01,  3.2533822770E-01,  6.7309805109E-01,  1.7226464081E+00
    0.30000000,  7.4353180524E-01,  3.4090215752E-01,  6.6009074401E-01,  1.6934313671E+00
    0.30500000,  7.3324800720E-01,  3.5642630238E-01,  6.4733172411E-01,  1.6649051170E+00
    0.31000000,  7.2310250060E-01,  3.7191279351E-01,  6.3481468111E-01,  1.6370461557E+00
    0.31500000,  7.1309221214E-01,  3.8736369719E-01,  6.2253354902E-01,  1.6098338418E+00
    0.32000000,  7.0321416874E-01,  4.0278105170E-01,  6.1048246814E-01,  1.5832482932E+00
    0.32500000,  6.9346547006E-01,  4.1816690142E-01,  5.9865575407E-01,  1.5572703047E+00
    0.33000000,  6.8384326717E-01,  4.3352332068E-01,  5.8704787381E-01,  1.5318812807E+00
    0.33500000,  6.7434475017E-01,  4.4885242735E-01,  5.7565343075E-01,  1.5070631901E+00
    0.34000000,  6.6496714666E-01,  4.6415638822E-01,  5.6446715984E-01,  1.4827985439E+00
    0.34500000,  6.5570772956E-01,  4.7943741564E-01,  5.5348393168E-01,  1.4590703958E+00
    0.35000000,  6.4656383120E-01,  4.9469775172E-01,  5.4269876255E-01,  1.4358623530E+00
    0.35500000,  6.3753286064E-01,  5.0993963651E-01,  5.3210682813E-01,  1.4131585933E+00
    0.36000000,  6.2861232466E-01,  5.2516526142E-01,  5.2170348228E-01,  1.3909438901E+00
    0.36500000,  6.1979985510E-01,  5.4037671427E-01,  5.1148428432E-01,  1.3692036569E+00
    0.37000000,  6.1109324203E-01,  5.5557592115E-01,  5.0144503411E-01,  1.3479240121E+00
    0.37500000,  6.0249046712E-01,  5.7076458673E-01,  4.9158180732E-01,  1.3270918448E+00
    0.38000000,  5.9398972806E-01,  5.8594413655E-01,  4.8189097993E-01,  1.3066948542E+00
    0.38500000,  5.8558944608E-01,  6.0111567388E-01,  4.7236923205E-01,  1.2867215410E+00
    0.39000000,  5.7728825021E-01,  6.1627997352E-01,  4.6301352447E-01,  1.2671611402E+00
    0.39500000,  5.6908493286E-01,  6.3143753680E-01,  4.5382104235E-01,  1.2480034895E+00
    0.40000000,  5.6097837124E-01,  6.4658872608E-01,  4.4478910153E-01,  1.2292388257E+00
    0.40500000,  5.5296741233E-01,  6.6173398489E-01,  4.3591501681E-01,  1.2108575082E+00
    0.41000000,  5.4505072660E-01,  6.7687413299E-01,  4.2719593989E-01,  1.1928496864E+00
    0.41500000,  5.3722664744E-01,  6.9201070356E-01,  4.1862868754E-01,  1.1752049487E+00
    0.42000000,  5.2949302892E-01,  7.0714626025E-01,  4.1020959609E-01,  1.1579120292E+00
    0.42500000,  5.2184717392E-01,  7.2228459458E-01,  4.0193445789E-01,  1.1409586847E+00
    0.43000000,  5.1428590661E-01,  7.3743065382E-01,  3.9379861590E-01,  1.1243318984E+00
    0.43500000,  5.0680588625E-01,  7.5258997958E-01,  3.8579731320E-01,  1.1080186010E+00
    0.44000000,  4.9940429485E-01,  7.6776733285E-01,  3.7792642701E-01,  1.0920071627E+00
    0.44500000,  4.9208009684E-01,  7.8296401538E-01,  3.7018377910E-01,  1.0762900305E+00
    0.45000000,  4.8483615256E-01,  7.9817313493E-01,  3.6257129222E-01,  1.0608680242E+00
    0.45500000,  4.7768269735E-01,  8.1337171339E-01,  3.5509848896E-01,  1.0457573399E+00
    0.46000000,  4.7064289922E-01,  8.2850797618E-01,  3.4778801731E-01,  1.0310006791E+00
    0.46500000,  4.6376035213E-01,  8.4348164190E-01,  3.4068295172E-01,  1.0166811462E+00
    0.47000000,  4.5711017634E-01,  8.5812034646E-01,  3.3385753473E-01,  1.0029450680E+00
    0.47500000,  4.5081077575E-01,  8.7215273032E-01,  3.2742852381E-01,  9.9002600460E-01
    0.48000000,  4.4501417978E-01,  8.8518007261E-01,  3.2154416611E-01,  9.7820445731E-01
    0.48500000,  4.3991727559E-01,  8.9676652556E-01,  3.1639409188E-01,  9.6787381092E-01
    0.49000000,  4.3571822926E-01,  9.0648911847E-01,  3.1216773029E-01,  9.5943906683E-01
    0.49500000,  4.3244015772E-01,  9.1393047515E-01,  3.0887759498E-01,  9.5279589777E-01
    0.50000000,  4.3011535971E-01,  9.1926372423E-01,  3.0654482622E-01,  9.4809565354E-01
    0.50500000,  4.2867295096E-01,  9.2293095477E-01,  3.0509895807E-01,  9.4531953663E-01
    0.51000000,  4.2775881354E-01,  9.2506566572E-01,  3.0418048142E-01,  9.4347775429E-01
    0.51500000,  4.2721953089E-01,  9.2613621822E-01,  3.0363558229E-01,  9.4230809558E-01
    0.52000000,  4.2695402465E-01,  9.2661039706E-01,  3.0338849369E-01,  9.4176405463E-01
    0.52500000,  4.2686475281E-01,  9.2692150756E-01,  3.0330193778E-01,  9.4163241660E-01
    0.53000000,  4.2686543240E-01,  9.2714281342E-01,  3.0328085656E-01,  9.4166758021E-01
    0.53500000,  4.2685886664E-01,  9.2717655545E-01,  3.0326878001E-01,  9.4164792086E-01
    0.54000000,  4.2683561497E-01,  9.2711118383E-01,  3.0324060219E-01,  9.4154161203E-01
    0.54500000,  4.2681592702E-01,  9.2707638291E-01,  3.0321881192E-01,  9.4146490447E-01
    0.55000000,  4.2680231686E-01,  9.2712240199E-01,  3.0319946292E-01,  9.4142889241E-01
    0.55500000,  4.2679498822E-01,  9.2725174142E-01,  3.0318157456E-01,  9.4143220386E-01
    0.56000000,  4.2676698545E-01,  9.2742929953E-01,  3.0314451447E-01,  9.4139778540E-01
    0.56500000,  4.2669860086E-01,  9.2760169151E-01,  3.0307300596E-01,  9.4125783196E-01
    0.57000000,  4.2663148076E-01,  9.2766926289E-01,  3.0299484582E-01,  9.4106029700E-01
    0.57500000,  4.2659511168E-01,  9.2768073296E-01,  3.0295988621E-01,  9.4096178807E-01
    0.58000000,  4.2659275053E-01,  9.2771001735E-01,  3.0295296379E-01,  9.4095505528E-01
    0.58500000,  4.2663478806E-01,  9.2775624208E-01,  3.0298379812E-01,  9.4106852671E-01
    0.59000000,  4.2667199347E-01,  9.2773643074E-01,  3.0301201188E-01,  9.4114723085E-01
    0.59500000,  4.2669262322E-01,  9.2766704927E-01,  3.0302712034E-01,  9.4116641577E-01
    0.60000000,  4.2670406738E-01,  9.2757254319E-01,  3.0303507748E-01,  9.4115382553E-01
    0.60500000,  4.2671955796E-01,  9.2750738451E-01,  3.0304200992E-01,  9.4115203085E-01
    0.61000000,  4.2672757482E-01,  9.2750647567E-01,  3.0305093705E-01,  9.4117743728E-01
    0.61500000,  4.2673609147E-01,  9.2756145496E-01,  3.0306586620E-01,  9.4124018493E-01
    0.62000000,  4.2672634479E-01,  9.2758862581E-01,  3.0306092751E-01,  9.4123440011E-01
    0.62500000,  4.2670404667E-01,  9.2759263849E-01,  3.0304637461E-01,  9.4119001323E-01
    0.63000000,  4.2668648727E-01,  9.2755837501E-01,  3.0302769130E-01,  9.4112218972E-01
    0.63500000,  4.2669247235E-01,  9.2754828016E-01,  3.0302887541E-01,  9.4112372932E-01
    0.64000000,  4.2672621449E-01,  9.2753978876E-01,  3.0304454511E-01,  9.4117405759E-01
    0.64500000,  4.2680682004E-01,  9.2757156538E-01,  3.0307686178E-01,  9.4130210291E-01
    0.65000000,  4.2690080453E-01,  9.2755892215E-01,  3.0308286545E-01,  9.4135253722E-01
    0.65500000,  4.2697609946E-01,  9.2752547943E-01,  3.0306796251E-01,  9.4133442586E-01
    0.66000000,  4.2701778194E-01,  9.2751213649E-01,  3.0304032773E-01,  9.4127798402E-01
    0.66500000,  4.2703930300E-01,  9.2755578596E-01,  3.0304057779E-01,  9.4130515549E-01
    0.67000000,  4.2702304858E-01,  9.2760718001E-01,  3.0303906850E-01,  9.4131474705E-01
    0.67500000,  4.2696394752E-01,  9.2767752512E-01,  3.0302712535E-01,  9.4128732384E-01
    0.68000000,  4.2683069948E-01,  9.2771331872E-01,  3.0302258470E-01,  9.4123280969E-01
    0.68500000,  4.2653069527E-01,  9.2767575871E-01,  3.0303221601E-01,  9.4111292622E-01
    0.69000000,  4.2588137873E-01,  9.2758679549E-01,  3.0303668517E-01,  9.4080955808E-01
    0.69500000,  4.2461205171E-01,  9.2749862175E-01,  3.0301609180E-01,  9.4017727237E-01
    0.70000000,  4.2234210441E-01,  9.2746296830E-01,  3.0298986509E-01,  9.3912137436E-01
    0.70500000,  4.1847614267E-01,  9.2749565955E-01,  3.0301536799E-01,  9.3753509391E-01
    0.71000000,  4.1198670020E-01,  9.2753236767E-01,  3.0311731970E-01,  9.3501273459E-01
    0.71500000,  4.0114237134E-01,  9.2752056420E-01,  3.0323578721E-01,  9.3063973526E-01
    0.72000000,  3.8336082599E-01,  9.2757606887E-01,  3.0326719313E-01,  9.2308930480E-01
    0.72500000,  3.5625194497E-01,  9.2783969822E-01,  3.0318127114E-01,  9.1129942386E-01
    0.73000000,  3.2125453345E-01,  9.2430104359E-01,  3.0193060448E-01,  8.9205559256E-01
    0.73500000,  2.9173919291E-01,  9.2522801413E-01,  3.0238036331E-01,  8.8082212094E-01
    0.74000000,  2.7640636065E-01,  9.3028975178E-01,  3.0453506680E-01,  8.8094409226E-01
    0.74500000,  2.6884694111E-01,  9.3147684867E-01,  3.0525651225E-01,  8.7977368651E-01
    0.75000000,  2.6468082653E-01,  9.2558910623E-01,  3.0294672731E-01,  8.7074486103E-01
    0.75500000,  2.6295664961E-01,  9.2250366731E-01,  3.0169132847E-01,  8.6611808694E-01
    0.76000000,  2.6242277948E-01,  9.2239756333E-01,  3.0170809269E-01,  8.6590714745E-01
    0.76500000,  2.6225091986E-01,  9.2302872489E-01,  3.0196602205E-01,  8.6663159027E-01
    0.77000000,  2.6282226189E-01,  9.2675294588E-01,  3.0312516338E-01,  8.7067812089E-01
    0.77500000,  2.6408320248E-01,  9.3115680300E-01,  3.0453337685E-01,  8.7582050753E-01
    0.78000000,  2.6443075857E-01,  9.3145328394E-01,  3.0459445264E-01,  8.7619688487E-01
    0.78500000,  2.6455291548E-01,  9.3079841789E-01,  3.0428849855E-01,  8.7532367712E-01
    0.79000000,  2.6410016317E-01,  9.2656415280E-01,  3.0274217465E-01,  8.7022322178E-01
    0.79500000,  2.6399541390E-01,  9.2423267260E-01,  3.0195901328E-01,  8.6765077082E-01
    0.80000000,  2.6439916810E-01,  9.2382946641E-01,  3.0180046946E-01,  8.6732834739E-01
    0.80500000,  2.6507719463E-01,  9.2481495736E-01,  3.0207209117E-01,  8.6853819801E-01
    0.81000000,  2.6605536546E-01,  9.2940821769E-01,  3.0364722368E-01,  8.7402732301E-01
    0.81500000,  2.6634011455E-01,  9.3098556051E-01,  3.0421601370E-01,  8.7596306585E-01
    0.82000000,  2.6634391522E-01,  9.3093816613E-01,  3.0423261416E-01,  8.7599446236E-01
    0.82500000,  2.6599481051E-01,  9.2944543904E-01,  3.0374734320E-01,  8.7426067009E-01
    0.83000000,  2.6500466997E-01,  9.2521546993E-01,  3.0231494133E-01,  8.6921248784E-01
    0.83500000,  2.6473720086E-01,  9.2420359962E-01,  3.0196492813E-01,  8.6797526397E-01
    0.84000000,  2.6472151110E-01,  9.2424636630E-01,  3.0196596079E-01,  8.6798160828E-01
    0.84500000,  2.6499363618E-01,  9.2550995200E-01,  3.0240097978E-01,  8.6949507285E-01
    0.85000000,  2.6593289376E-01,  9.2948397622E-01,  3.0378553794E-01,  8.7433893841E-01
    0.85500000,  2.6624830370E-01,  9.3044463196E-01,  3.0416708651E-01,  8.7566691727E-01
    0.86000000,  2.6630484862E-01,  9.3025563689E-01,  3.0417948425E-01,  8.7567556303E-01
    0.86500000,  2.6608619555E-01,  9.2870806461E-01,  3.0373502474E-01,  8.7408705665E-01
    0.87000000,  2.6542638756E-01,  9.2538591820E-01,  3.0263934678E-01,  8.7024586354E-01
    0.87500000,  2.6527474281E-01,  9.2481719046E-01,  3.0242060987E-01,  8.6949452237E-01
    0.88000000,  2.6523629952E-01,  9.2499794056E-01,  3.0240444316E-01,  8.6948200702E-01
    0.88500000,  2.6541135012E-01,  9.2644489600E-01,  3.0276518848E-01,  8.7081427139E-01
    0.89000000,  2.6600491565E-01,  9.2976723457E-01,  3.0379299013E-01,  8.7445872573E-01
    0.89500000,  2.6611003171E-01,  9.3046778115E-01,  3.0399018809E-01,  8.7517055013E-01
    0.90000000,  2.6609781599E-01,  9.3035115189E-01,  3.0400371812E-01,  8.7517021212E-01
    0.90500000,  2.6584821043E-01,  9.2853934345E-01,  3.0360836658E-01,  8.7362612763E-01
    0.91000000,  2.6521515761E-01,  9.2473556725E-01,  3.0253486804E-01,  8.6973466729E-01
    0.91500000,  2.6510669306E-01,  9.2378203934E-01,  3.0230052328E-01,  8.6886878915E-01
    0.92000000,  2.6497149833E-01,  9.2346797531E-01,  3.0202741134E-01,  8.6805146127E-01
    0.92500000,  2.6378757320E-01,  9.1864502013E-01,  3.0006375476E-01,  8.6146569733E-01
    0.93000000,  2.4746977207E-01,  8.4068682403E-01,  2.7465669396E-01,  7.7409190212E-01
    0.93500000,  2.0814939058E-01,  6.2835408514E-01,  2.1553136871E-01,  5.7992011469E-01
    0.94000000,  1.6490188701E-01,  3.3742698637E-01,  1.5285788161E-01,  3.9153231871E-01
    0.94500000,  1.4017679511E-01,  1.3868844367E-01,  1.1946568468E-01,  3.0001232590E-01
    0.95000000,  1.2583108753E-01,  7.4861288295E-03,  1.0099154108E-01,  2.5248237862E-01
    0.95500000,  1.2503136631E-01,  2.6923942074E-04,  1.0003561880E-01,  2.5008905154E-01
    0.96000000,  1.2500152570E-01,  1.2957384186E-05,  1.0000171411E-01,  2.5000428527E-01
    0.96500000,  1.2500008269E-01,  7.0065624810E-07,  1.0000009269E-01,  2.5000023172E-01
    0.97000000,  1.2500000444E-01,  3.7602659945E-08,  1.0000000497E-01,  2.5000001244E-01
    0.97500000,  1.2500000023E-01,  1.9645769260E-09,  1.0000000026E-01,  2.5000000065E-01
    0.98000000,  1.2500000001E-01,  1.0076906725E-10,  1.0000000001E-01,  2.5000000003E-01
    0.98500000,  1.2500000000E-01,  5.8229305154E-12,  1.0000000000E-01,  2.5000000000E-01
    0.99000000,  1.2500000000E-01,  1.0896544141E-12,  1.0000000000E-01,  2.5000000000E-01
    0.99500000,  1.2500000000E-01,  2.6693234234E-13,  1.0000000000E-01,  2.5000000000E-01
    1.00000000,  1.2500000000E-01,  6.4367038436E-14,  1.0000000000E-01,  2.5000000000E-01
