# 1D Sod shock tube solution
# scheme = hybrid
# nsteps = 1099
# time =     0.2500000000
x,rho,u,p,E
    0.15900000,  1.0000000000E+00,  3.3834582182E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16000000,  1.0000000000E+00,  3.8916730710E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16100000,  1.0000000000E+00,  4.5026034107E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16200000,  1.0000000000E+00,  5.2137259149E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16300000,  1.0000000000E+00,  6.0566486627E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16400000,  1.0000000000E+00,  7.0241542136E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16500000,  1.0000000000E+00,  8.1385715087E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16600000,  1.0000000000E+00,  9.4183709286E-14,  1.0000000000E+00,  2.5000000000E+00
    0.16700000,  1.0000000000E+00,  1.0875656811E-13,  1.0000000000E+00,  2.5000000000E+00
    0.16800000,  1.0000000000E+00,  1.2524985983E-13,  1.0000000000E+00,  2.5000000000E+00
    0.16900000,  1.0000000000E+00,  1.4380575700E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17000000,  1.0000000000E+00,  1.6430147748E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17100000,  1.0000000000E+00,  1.8713427786E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17200000,  1.0000000000E+00,  2.1257586799E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17300000,  1.0000000000E+00,  2.4053915837E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17400000,  1.0000000000E+00,  2.7132425021E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17500000,  1.0000000000E+00,  3.0500068637E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17600000,  1.0000000000E+00,  3.4160531621E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17700000,  1.0000000000E+00,  3.8138671622E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17800000,  1.0000000000E+00,  4.2436789044E-13,  1.0000000000E+00,  2.5000000000E+00
    0.17900000,  1.0000000000E+00,  4.7066899319E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18000000,  1.0000000000E+00,  5.2037144012E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18100000,  1.0000000000E+00,  5.7342494566E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18200000,  1.0000000000E+00,  6.2981798848E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18300000,  1.0000000000E+00,  6.8957090617E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18400000,  1.0000000000E+00,  7.5267148682E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18500000,  1.0000000000E+00,  8.1905062091E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18600000,  1.0000000000E+00,  8.8859316822E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18700000,  1.0000000000E+00,  9.6122117180E-13,  1.0000000000E+00,  2.5000000000E+00
    0.18800000,  1.0000000000E+00,  1.0366438360E-12,  1.0000000000E+00,  2.5000000000E+00
    0.18900000,  1.0000000000E+00,  1.1148187670E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19000000,  1.0000000000E+00,  1.1954942517E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19100000,  1.0000000000E+00,  1.2784854928E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19200000,  1.0000000000E+00,  1.3637080031E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19300000,  1.0000000000E+00,  1.4512203451E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19400000,  1.0000000000E+00,  1.5415347098E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19500000,  1.0000000000E+00,  1.6339786323E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19600000,  1.0000000000E+00,  1.7289603593E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19700000,  1.0000000000E+00,  1.9485555365E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19800000,  1.0000000000E+00,  2.9565050664E-12,  1.0000000000E+00,  2.5000000000E+00
    0.19900000,  9.9999999999E-01,  6.8022516624E-12,  9.9999999999E-01,  2.5000000000E+00
    0.20000000,  9.9999999998E-01,  1.9884377147E-11,  9.9999999998E-01,  2.4999999999E+00
    0.20100000,  9.9999999995E-01,  6.2003825811E-11,  9.9999999993E-01,  2.4999999998E+00
    0.20200000,  9.9999999983E-01,  1.9608218728E-10,  9.9999999977E-01,  2.4999999994E+00
    0.20300000,  9.9999999947E-01,  6.2158290326E-10,  9.9999999926E-01,  2.4999999982E+00
    0.20400000,  9.9999999833E-01,  1.9730049918E-09,  9.9999999767E-01,  2.4999999942E+00
    0.20500000,  9.9999999470E-01,  6.2752916311E-09,  9.9999999257E-01,  2.4999999814E+00
    0.20600000,  9.9999998309E-01,  2.0012577345E-08,  9.9999997632E-01,  2.4999999408E+00
    0.20700000,  9.9999994590E-01,  6.4014191511E-08,  9.9999992426E-01,  2.4999998106E+00
    0.20800000,  9.9999982642E-01,  2.0538403222E-07,  9.9999975699E-01,  2.4999993925E+00
    0.20900000,  9.9999944146E-01,  6.6087104879E-07,  9.9999921805E-01,  2.4999980451E+00
    0.21000000,  9.9999819790E-01,  2.1322710992E-06,  9.9999747707E-01,  2.4999936927E+00
    0.21100000,  9.9999417104E-01,  6.8969109333E-06,  9.9999183949E-01,  2.4999795988E+00
    0.21200000,  9.9998110244E-01,  2.2359869022E-05,  9.9997354373E-01,  2.4999338596E+00
    0.21300000,  9.9993860201E-01,  7.2646910333E-05,  9.9991404601E-01,  2.4997851177E+00
    0.21400000,  9.9980010436E-01,  2.3651925058E-04,  9.9972017835E-01,  2.4993004738E+00
    0.21500000,  9.9934774603E-01,  7.7177830031E-04,  9.9908715692E-01,  2.4977181899E+00
    0.21600000,  9.9786600405E-01,  2.5256347148E-03,  9.9701523724E-01,  2.4925412757E+00
    0.21700000,  9.9294959457E-01,  8.3586662804E-03,  9.9014927969E-01,  2.4754078866E+00
    0.21800000,  9.7826307926E-01,  2.5930391335E-02,  9.6970596657E-01,  2.4245938012E+00
    0.21900000,  9.6071525422E-01,  4.7248787483E-02,  9.4541628810E-01,  2.3646130936E+00
    0.22000000,  9.5015732508E-01,  6.0221164772E-02,  9.3089132401E-01,  2.3289512249E+00
    0.22100000,  9.4382310865E-01,  6.8051588560E-02,  9.2221341345E-01,  2.3077189649E+00
    0.22200000,  9.3956120694E-01,  7.3344220137E-02,  9.1638729443E-01,  2.2934953619E+00
    0.22300000,  9.3636820027E-01,  7.7322183972E-02,  9.1202918719E-01,  2.2828721097E+00
    0.22400000,  9.3375508762E-01,  8.0585674472E-02,  9.0846701017E-01,  2.2741994520E+00
    0.22500000,  9.3146410238E-01,  8.3452856392E-02,  9.0534725340E-01,  2.2666116681E+00
    0.22600000,  9.2934937127E-01,  8.6104418210E-02,  9.0247026473E-01,  2.2596207464E+00
    0.22700000,  9.2732226043E-01,  8.8650614856E-02,  8.9971495984E-01,  2.2529312807E+00
    0.22800000,  9.2532352018E-01,  9.1165524564E-02,  8.9700058691E-01,  2.2463467199E+00
    0.22900000,  9.2330838193E-01,  9.3705467820E-02,  8.9426631711E-01,  2.2397194465E+00
    0.23000000,  9.2123969173E-01,  9.6317540122E-02,  8.9146185426E-01,  2.2329278375E+00
    0.23100000,  9.1908718657E-01,  9.9040451613E-02,  8.8854641901E-01,  2.2258737157E+00
    0.23200000,  9.1683117777E-01,  1.0189980131E-01,  8.8549370085E-01,  2.2184942423E+00
    0.23300000,  9.1446740264E-01,  1.0490181034E-01,  8.8229835706E-01,  2.2107774705E+00
    0.23400000,  9.1200852308E-01,  1.0803122439E-01,  8.7897793570E-01,  2.2027667489E+00
    0.23500000,  9.0947947810E-01,  1.1125701083E-01,  8.7556648417E-01,  2.1945450346E+00
    0.23600000,  9.0690867780E-01,  1.1454343683E-01,  8.7210258754E-01,  2.1862058800E+00
    0.23700000,  9.0432013376E-01,  1.1786009584E-01,  8.6861874528E-01,  2.1778278197E+00
    0.23800000,  9.0172988501E-01,  1.2118655638E-01,  8.6513659761E-01,  2.1694629784E+00
    0.23900000,  8.9914640970E-01,  1.2451194320E-01,  8.6166753900E-01,  2.1611386816E+00
    0.24000000,  8.9657290881E-01,  1.2783209665E-01,  8.5821583867E-01,  2.1528650658E+00
    0.24100000,  8.9400969200E-01,  1.3114656192E-01,  8.5478187560E-01,  2.1446429134E+00
    0.24200000,  8.9145588802E-01,  1.3445641402E-01,  8.5136444724E-01,  2.1364692229E+00
    0.24300000,  8.8891040320E-01,  1.3776303075E-01,  8.4796205749E-01,  2.1283403046E+00
    0.24400000,  8.8637233239E-01,  1.4106756049E-01,  8.4457346612E-01,  2.1202530951E+00
    0.24500000,  8.8384105818E-01,  1.4437078730E-01,  8.4119782006E-01,  2.1122054663E+00
    0.24600000,  8.8131621196E-01,  1.4767317431E-01,  8.3783460074E-01,  2.1041960946E+00
    0.24700000,  8.7879759729E-01,  1.5097495917E-01,  8.3448352182E-01,  2.0962242140E+00
    0.24800000,  8.7628512103E-01,  1.5427624364E-01,  8.3114443740E-01,  2.0882893944E+00
    0.24900000,  8.7377874525E-01,  1.5757705820E-01,  8.2781727731E-01,  2.0803913876E+00
    0.25000000,  8.7127845798E-01,  1.6087740132E-01,  8.2450200707E-01,  2.0725300310E+00
    0.25100000,  8.6878425727E-01,  1.6417725967E-01,  8.2119860515E-01,  2.0647051933E+00
    0.25200000,  8.6629614336E-01,  1.6747661733E-01,  8.1790705153E-01,  2.0569167467E+00
    0.25300000,  8.6381411561E-01,  1.7077545970E-01,  8.1462732323E-01,  2.0491645568E+00
    0.25400000,  8.6133817151E-01,  1.7407377522E-01,  8.1135939363E-01,  2.0414484805E+00
    0.25500000,  8.5886830623E-01,  1.7737155566E-01,  8.0810323284E-01,  2.0337683677E+00
    0.25600000,  8.5640451208E-01,  1.8066879556E-01,  8.0485880811E-01,  2.0261240616E+00
    0.25700000,  8.5394677827E-01,  1.8396549133E-01,  8.0162608408E-01,  2.0185153996E+00
    0.25800000,  8.5149509163E-01,  1.8726164122E-01,  7.9840502366E-01,  2.0109422152E+00
    0.25900000,  8.4904943811E-01,  1.9055724582E-01,  7.9519558931E-01,  2.0034043420E+00
    0.26000000,  8.4660980409E-01,  1.9385230822E-01,  7.9199774381E-01,  1.9959016148E+00
    0.26100000,  8.4417617647E-01,  1.9714683303E-01,  7.8881144966E-01,  1.9884338686E+00
    0.26200000,  8.4174854167E-01,  2.0044082439E-01,  7.8563666757E-01,  1.9810009342E+00
    0.26300000,  8.3932688472E-01,  2.0373428479E-01,  7.8247335556E-01,  1.9736026359E+00
    0.26400000,  8.3691118928E-01,  2.0702721561E-01,  7.7932146983E-01,  1.9662387935E+00
    0.26500000,  8.3450143865E-01,  2.1031961906E-01,  7.7618096676E-01,  1.9589092280E+00
    0.26600000,  8.3209761665E-01,  2.1361149974E-01,  7.7305180459E-01,  1.9516137657E+00
